"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat"
229,"MORNINGSIDE MD",9,1,0,0,1,1,-76.89069366,38.8301239
229,"MORRIS IL",9,1,1,0,0,1,-88.42147064,41.3571167
229,"MORRIS MN",9,1,0,1,0,1,-95.91436005,45.58617401
229,"MORRISON IL",9,2,1,0,1,2,-89.96530914,41.80975723
229,"MORRISTOWN NJ",9,3,1,2,0,3,-74.48057556,40.79689789
229,"MORRISTOWN TN",9,1,0,0,1,1,-83.29478455,36.21415329
229,"MORRISVILLE NC",9,1,1,0,0,1,-78.82486725,35.82374954
229,"MORRO BAY CA",9,2,0,0,2,2,-120.8519135,35.36568451
229,"MOSCOW ID",9,9,2,4,3,9,-117.0021973,46.73223877
229,"MOSES LAKE WA",9,2,0,1,1,2,-119.2802811,47.12987137
229,"MOULTON AL",9,4,1,1,2,4,-87.29332733,34.48143387
229,"MOULTRIE GA",9,1,0,1,0,1,-83.78891754,31.18035507
229,"MOUND MN",9,1,1,0,0,1,-93.66635132,44.93652725
229,"MOUND VALLEY KS",9,3,1,2,0,3,-95.40553284,37.20561218
229,"MOUNDSVILLE WV",9,55,12,9,34,55,-80.74716949,39.92013931
229,"MOUNT JOY PA",9,1,0,0,1,1,-76.50283051,40.10977936
229,"MOUNT MORRIS NY",9,1,0,0,1,1,-77.87361145,42.72562408
229,"MOUNT PLEASANT MI",9,3,1,0,2,3,-84.76785278,43.59777832
229,"MOUNT PLEASANT SC",9,1,0,0,1,1,-79.86242676,32.79427719
229,"MOUNT RAINIER MD",9,7,4,0,3,7,-76.96430206,38.9414978
229,"MOUNT VERNON IL",9,2,0,0,2,2,-88.90307617,38.31738663
229,"MOUNT VERNON IN",9,1,1,0,0,1,-87.89586639,37.93523407
229,"MOUNT VERNON NY",9,6,1,0,2,3,-76.36322403,41.83351135
229,"MOUNT VERNON TX",9,3,1,1,1,3,-95.22182465,33.18909454
229,"MOUNTAIN BROOK AL",9,2,0,0,2,2,-86.7520752,33.50109482
229,"MOUNTAIN HOME AR",9,1,0,1,0,1,-92.38542175,36.33543015
229,"MOUNTAIN HOME ID",9,3,1,1,1,3,-115.6928406,43.13270187
229,"MOUNTAIN VIEW AR",9,1,1,0,0,1,-92.11795807,35.86831665
229,"MOUNTAIN VIEW CA",9,28,8,7,13,28,-122.0861969,37.3859024
229,"MUKILTEO WA",9,1,1,0,0,1,-122.3008041,47.94359589
229,"MUNCIE IN",9,14,3,4,7,14,-85.38398743,40.18970871
229,"MUNFORDVILLE KY",9,1,0,0,1,1,-85.89085388,37.27248383
229,"MUNISING MI",9,1,0,1,0,1,-86.64807892,46.410923
229,"MURFREESBORO TN",9,22,4,7,11,22,-86.39038086,35.84575653
229,"MURPHY NC",9,3,1,1,1,3,-84.03442383,35.08757019
229,"MURRAY KY",9,3,1,0,2,3,-88.31504059,36.61037827
229,"MURRIETA CA",9,1,1,0,0,1,-117.2157898,33.55398941
229,"MUSCATINE IA",9,26,4,10,12,26,-91.05540466,41.4216156
229,"MUSKEGON MI",9,18,5,1,3,9,-86.25441742,43.23139763
229,"MUSKOGEE OK",9,14,6,2,6,14,-95.36999512,35.74824142
229,"MYRTLE BEACH SC",9,10,3,4,3,10,-78.88601685,33.69656372
229,"NACOGDOCHES TX",9,5,1,1,3,5,-94.6559906,31.60386467
229,"NAMPA ID",9,8,2,1,5,8,-116.5658188,43.54054642
229,"NAPA CA",9,11,1,5,5,11,-122.2872086,38.29692841
229,"NAPAVINE WA",9,1,0,0,1,1,-122.911026,46.57439804
229,"NAPERVILLE IL",9,31,13,8,10,31,-88.14768219,41.78578949
229,"NAPLES FL",9,15,5,1,9,15,-81.79434204,26.14280128
229,"NASHVILLE GA",9,2,0,1,1,2,-83.24996185,31.20802689
229,"NASHVILLE IL",9,3,1,0,2,3,-89.3805542,38.34370804
229,"NATCHITOCHES LA",9,2,0,0,2,2,-93.08662415,31.76096535
229,"NATICK MA",9,1,0,0,1,1,-71.3484726,42.2836113
229,"NAUGATUCK CT",9,4,1,2,1,4,-73.04972076,41.4863205
229,"NAVASOTA TX",9,1,0,0,1,1,-96.08838654,30.38853645
229,"NAZARETH PA",9,16,3,2,11,16,-75.30902863,40.74064255
229,"NECHE ND",9,1,0,1,0,1,-97.54907227,48.97986603
229,"NEDERLAND TX",9,2,0,0,2,2,-93.99260712,29.97476387
229,"NEEDHAM MA",9,3,2,1,0,3,-71.21767426,42.27159119
229,"NEENAH WI",9,2,0,2,0,2,-88.4626236,44.18569183
229,"NEODESHA KS",9,1,1,0,0,1,-95.68075562,37.41866684
229,"NEW ALBANY IN",9,4,0,1,3,4,-85.80917358,38.29167938
229,"NEW BEDFORD MA",9,2,1,0,1,2,-70.93328857,41.63626862
229,"NEW BERN NC",9,4,1,0,3,4,-77.04354095,35.10897827
229,"NEW BRAUNFELS TX",9,2,0,0,2,2,-98.12486267,29.70325089
229,"NEW BRITAIN CT",9,2,0,1,1,2,-72.77884674,41.6615181
229,"NEW BRUNSWICK NJ",9,3,0,1,2,3,-74.45104218,40.48620987
229,"NEW CANAAN CT",9,2,0,0,2,2,-73.49369049,41.14690018
229,"NEW CARLISLE OH",9,2,0,0,2,2,-84.02508545,39.93630219
229,"NEW CARROLLTON MD",9,3,2,0,1,3,-76.8794632,38.97011185
229,"NEW CASTLE DE",9,5,0,2,3,5,-75.56227875,39.66440964
229,"NEW HARMONY IN",9,2,0,0,2,2,-87.93526459,38.12969589
229,"NEW HAVEN CT",9,169,49,52,68,169,-72.92726898,41.3084259
229,"NEW HYDE PARK NY",9,1,0,0,1,1,-73.68697357,40.73532867
229,"NEW KENSINGTON PA",9,2,0,0,2,2,-79.76441956,40.57001114
229,"NEW LONDON CT",9,4,0,3,1,4,-72.09841156,41.35572815
229,"NEW LONDON MN",9,2,0,1,1,2,-94.94470978,45.30108261
229,"NEW MADRID MO",9,7,2,1,4,7,-89.52796936,36.58650589
229,"NEW MILFORD NJ",9,1,0,0,1,1,-74.01824951,40.93526077
229,"NEW ORLEANS LA",9,663,192,147,324,663,-90.07525635,29.95483589
229,"NEW PALTZ NY",9,2,1,1,0,2,-74.08605194,41.74787903
229,"NEW PORT RICHEY FL",9,5,1,2,2,5,-82.71899414,28.24477577
229,"NEW ROCHELLE NY",9,2,1,0,1,2,-73.78160858,40.91175842
229,"NEW YORK NY",9,2303,640,560,1103,2303,-74.00528717,40.7145195
229,"NEWARK CA",9,1,0,1,0,1,-122.0424347,37.5296669
229,"NEWARK DE",9,30,9,8,13,30,-75.74462128,39.68774414
229,"NEWARK NJ",9,319,89,69,161,319,-74.17185211,40.73570633
229,"NEWARK OH",9,4,0,0,4,4,-82.40110779,40.05843353
229,"NEWBURGH NY",9,4,2,1,1,4,-74.00939941,41.50367737
229,"NEWCASTLE WA",9,25,6,9,10,25,-122.1575165,47.53847504
229,"NEWNAN GA",9,4,0,0,4,4,-84.79645538,33.37108231
229,"NEWPORT NEWS VA",9,15,5,3,7,15,-76.42758942,36.97909927
229,"NEWPORT OR",9,1,0,1,0,1,-124.0554047,44.6362915
229,"NEWPORT RI",9,12,6,2,4,12,-71.31213379,41.49024963
229,"NEWPORT TN",9,1,0,1,0,1,-83.18756104,35.96707916
229,"NEWTON KS",9,1,0,0,1,1,-97.3455658,38.04684067
229,"NEWTON MA",9,26,6,8,12,26,-71.20809937,42.33743286
229,"NEWTON NC",9,3,0,2,1,3,-81.22117615,35.67030334
229,"NEWTOWN PA",9,1,1,0,0,1,-74.93606567,40.22966003
229,"NIAGARA FALLS NY",9,8,2,0,6,8,-79.05632019,43.09456253
229,"NICEVILLE FL",9,1,0,1,0,1,-86.50150299,30.52109146
229,"NILES IL",9,1,0,0,1,1,-87.80277252,42.01877594
229,"NIXA MO",9,37,14,7,16,37,-93.29502869,37.04324341
229,"NOBLESVILLE IN",9,13,4,3,6,13,-86.01766205,40.03728104
229,"NOCONA TX",9,1,1,0,0,1,-97.72662354,33.78715515
229,"NODAWAY IA",9,1,0,0,1,1,-94.89551544,40.93712997
229,"NOEL MO",9,2,0,1,1,2,-94.4858551,36.54568481
229,"NOGALES AZ",9,2,0,1,1,2,-110.9357224,31.34046173
229,"NORCROSS GA",9,7,2,3,2,7,-84.21324158,33.94129181
229,"NORFOLK VA",9,91,24,19,48,91,-76.28334045,36.84831619
229,"NORMAL IL",9,5,1,2,2,5,-88.99052429,40.51409912
229,"NORMAN OK",9,29,8,5,16,29,-97.44689178,35.22203827
229,"NORRIS CITY IL",9,1,1,0,0,1,-88.32944489,37.98145676
229,"NORTH ADAMS MA",9,2,0,0,2,2,-73.10797882,42.70087814
229,"NORTH ANDOVER MA",9,1,1,0,0,1,-71.13425446,42.69897079
229,"NORTH AUGUSTA SC",9,6,1,2,3,6,-81.96509552,33.5021019
229,"NORTH BEND WA",9,23,6,7,10,23,-121.7899017,47.49547195
229,"NORTH BERGEN NJ",9,20,1,5,14,20,-74.0112381,40.8045845
229,"NORTH CANTON OH",9,7,0,1,6,7,-81.40194702,40.87594223
229,"NORTH CHARLESTON SC",9,3,0,2,1,3,-79.97457886,32.85499191
229,"NORTH CHICAGO IL",9,1,0,1,0,1,-87.8412323,42.3254509
229,"NORTH EAST PA",9,1,0,0,1,1,-79.83345795,42.21583176
229,"NORTH LAS VEGAS NV",9,4,2,2,0,4,-115.1192093,36.19900131
229,"NORTH LIBERTY IA",9,1,0,1,0,1,-91.59856415,41.74905777
229,"NORTH LITTLE ROCK AR",9,18,5,3,10,18,-92.26677704,34.76465988
229,"NORTH MIAMI BEACH FL",9,2,0,2,0,2,-80.16223907,25.93397713
229,"NORTH MIAMI FL",9,4,2,0,2,4,-80.18624115,25.8908596
229,"NORTH OLMSTED OH",9,1,0,1,0,1,-81.92334747,41.41566849
229,"NORTH PLATTE NE",9,4,1,0,3,4,-100.7660141,41.12404633
229,"NORTH RICHLAND HILLS TX",9,1,0,1,0,1,-97.22973633,32.83457947
229,"NORTH RIDGEVILLE OH",9,1,0,0,1,1,-82.04491425,41.37031937
229,"NORTH ROYALTON OH",9,1,0,0,1,1,-81.72419739,41.31388855
229,"NORTH SALT LAKE UT",9,1,1,0,0,1,-111.9105759,40.85150528
229,"NORTHAMPTON MA",9,4,0,2,2,4,-72.64012146,42.32544708
229,"NORTHBROOK IL",9,1,1,0,0,1,-87.82922363,42.12767792
229,"NORWALK CA",9,2,0,1,1,2,-118.0839539,33.90219116
229,"NORWALK CT",9,4,1,0,3,4,-73.40729523,41.11759949
229,"NORWALK OH",9,1,0,0,1,1,-82.61576843,41.24267197
229,"NORWICH CT",9,1,0,0,1,1,-72.07475281,41.52449036
229,"NORWOOD OH",9,1,0,1,0,1,-84.45967865,39.15586853
229,"NOVATO CA",9,6,1,2,3,6,-122.576561,38.11727142
229,"NOVI MI",9,1,0,1,0,1,-83.47566223,42.48064423
229,"NUCLA CO",9,1,0,0,1,1,-108.5491257,38.26947784
229,"NUTLEY NJ",9,3,1,0,2,3,-74.15930939,40.82229996
229,"NYACK NY",9,1,0,0,1,1,-73.91687012,41.09091568
229,"O'FALLON MO",9,43,12,10,21,43,-90.69979095,38.8109436
229,"OAK BLUFFS MA",9,2,2,0,0,2,-70.56096649,41.45436859
229,"OAK CREEK WI",9,1,0,1,0,1,-87.86346436,42.88599014
229,"OAK FOREST IL",9,1,0,0,1,1,-87.74399567,41.60294342
229,"OAK HARBOR WA",9,1,0,0,1,1,-122.6395798,48.29240036
229,"OAK LAWN IL",9,5,0,1,4,5,-87.7545929,41.721138
229,"OAK PARK IL",9,3,1,0,2,3,-87.78443909,41.88500595
229,"OAK PARK MI",9,2,1,0,0,1,-84.21956253,42.40898132
229,"OAK RIDGE TN",9,1,0,0,1,1,-84.26974487,36.01036072
229,"OAKDALE LA",9,3,1,1,1,3,-92.66092682,30.8165493
229,"OAKLAND CA",9,696,184,164,348,696,-122.2733154,37.80438614
229,"OAKLAND PARK FL",9,2,0,1,1,2,-80.13152313,26.1731205
229,"OBERLIN OH",9,1,1,0,0,1,-82.21720886,41.29413223
229,"OBLONG IL",9,6,0,1,5,6,-87.90914154,39.00207138
229,"OCALA FL",9,7,2,3,2,7,-82.13973236,29.18780708
229,"OCEAN CITY NJ",9,1,0,0,1,1,-74.57369232,39.2779808
229,"OCEAN SPRINGS MS",9,3,1,1,1,3,-88.82833862,30.41417313
229,"OCEANSIDE CA",9,43,7,13,23,43,-117.3814011,33.19587326
229,"OCOEE FL",9,1,0,1,0,1,-81.54336548,28.56987
229,"ODESSA MO",9,1,0,1,0,1,-93.95418549,38.99940491
229,"ODESSA TX",9,3,0,1,2,3,-102.3682938,31.84587097
229,"OGALLALA NE",9,1,0,0,1,1,-101.7200775,41.1279068
229,"OGDEN UT",9,30,6,9,15,30,-111.9730225,41.22582626
229,"OHIO IL",9,4,0,0,4,4,-89.46100616,41.55773544
229,"OKEECHOBEE FL",9,2,0,1,1,2,-80.82913971,27.24450302
229,"OKLAHOMA CITY OK",9,95,25,30,40,95,-97.51699829,35.46761322
229,"OLATHE KS",9,17,6,4,7,17,-94.81970215,38.88142395
229,"OLD BRIDGE NJ",9,1,0,0,1,1,-74.36474609,40.41495895
229,"OLD ORCHARD BEACH ME",9,1,0,0,1,1,-70.37640381,43.51769257
229,"OLD SAYBROOK CT",9,1,0,0,1,1,-72.37509918,41.29185104
229,"OLEAN NY",9,17,3,6,8,17,-78.42921448,42.07747269
229,"OLIVE BRANCH MS",9,3,0,0,3,3,-89.82355499,34.96377563
229,"OLYMPIA FIELDS IL",9,2,0,1,1,2,-87.67446899,41.51344299
229,"OLYMPIA WA",9,53,19,8,26,53,-122.8909378,47.04053497
229,"OMAHA NE",9,98,23,24,51,98,-95.93825531,41.25878906
229,"ONEONTA NY",9,3,2,1,0,3,-75.0631485,42.45296097
229,"ONTARIO CA",9,10,1,3,6,10,-117.6528702,34.06340408
229,"OOSTBURG WI",9,1,0,0,1,1,-87.79463959,43.62262726
229,"OPELIKA AL",9,2,0,1,1,2,-85.3780365,32.64568329
229,"OPELOUSAS LA",9,4,1,0,3,4,-92.08177948,30.53403282
229,"ORANGE CA",9,17,4,7,6,17,-117.8544846,33.7877388
229,"ORANGE CITY IA",9,6,3,0,3,6,-96.05925751,43.00707626
229,"ORANGE PARK FL",9,4,0,2,2,4,-81.70614624,30.16655731
229,"ORANGEBURG SC",9,3,0,1,2,3,-80.86129761,33.48974228
229,"OREGON CITY OR",9,2,0,1,1,2,-122.6096726,45.35689163
229,"OREM UT",9,1,0,0,1,1,-111.6960449,40.29695892
229,"ORLAND PARK IL",9,2,1,1,0,2,-87.85391235,41.63027573
229,"ORLANDO FL",9,436,112,114,210,436,-81.3789978,28.53886795
229,"ORMOND BEACH FL",9,41,15,9,17,41,-81.05541992,29.28623772
229,"OSCEOLA MILLS PA",9,1,0,0,1,1,-78.27013397,40.85004807
229,"OSHKOSH WI",9,3,1,0,2,3,-88.54268646,44.02453613
229,"OSSINING NY",9,5,2,1,2,5,-73.86093903,41.16327286
229,"OSWEGO IL",9,2,1,0,1,2,-88.3513031,41.68288422
229,"OTTAWA IL",9,1,0,0,1,1,-88.8425827,41.34545898
229,"OTTAWA OH",9,1,0,1,0,1,-84.04722595,41.01917267
229,"OTTUMWA IA",9,2,0,1,1,2,-92.41059113,41.01459122
229,"OVERLAND PARK KS",9,35,4,12,19,35,-94.67124939,38.98216248
229,"OVIEDO FL",9,4,2,1,1,4,-81.20778656,28.67054749
229,"OWASSO OK",9,1,1,0,0,1,-95.85546875,36.26954651
229,"OWATONNA MN",9,4,2,0,2,4,-93.22633362,44.08358383
229,"OWEGO NY",9,1,0,0,1,1,-76.26147461,42.1034317
229,"OWENSBORO KY",9,8,1,1,6,8,-87.11345673,37.77421188
229,"OXFORD MI",9,8,1,2,5,8,-83.26428986,42.82481766
229,"OXFORD MS",9,43,12,13,18,43,-89.52319336,34.37203979
229,"OXFORD OH",9,3,0,2,1,3,-84.74536133,39.50694275
229,"OXNARD CA",9,18,5,4,9,18,-119.1790085,34.19766998
229,"OZARK MO",9,3,2,1,0,3,-93.20661163,37.02112198
229,"PACIFIC WA",9,1,0,0,1,1,-122.2527084,47.26421356
229,"PACIFICA CA",9,1,1,0,0,1,-122.4893951,37.61383438
229,"PADUCAH KY",9,35,7,7,21,35,-88.60009766,37.08333206
229,"PAHOKEE FL",9,2,1,0,1,2,-80.66488647,26.82079887
229,"PAINTSVILLE KY",9,2,1,1,0,2,-82.80673218,37.8147049
229,"PALATINE IL",9,3,2,0,1,3,-88.03440857,42.11017609
229,"PALESTINE TX",9,1,1,0,0,1,-95.6313324,31.76263046
229,"PALM BAY FL",9,3,2,0,1,3,-80.58313751,28.03806496
229,"PALM BEACH FL",9,19,3,5,11,19,-80.03616333,26.70643616
229,"PALM BEACH GARDENS FL",9,2,0,1,1,2,-80.07454681,26.8109169
229,"PALM DESERT CA",9,7,2,1,4,7,-116.3907166,33.72164154
229,"PALM SPRINGS CA",9,71,19,20,32,71,-116.5467758,33.83036423
229,"PALM SPRINGS FL",9,1,0,1,0,1,-80.09664154,26.63662338
229,"PALMDALE CA",9,6,1,0,5,6,-118.118454,34.57925034
229,"PALMER AK",9,6,1,0,5,6,-149.1138458,61.59459305
229,"PALMETTO FL",9,2,0,2,0,2,-82.57216644,27.52223396
229,"PALO ALTO CA",9,21,4,9,8,21,-122.1449661,37.44177628
229,"PALOS HILLS IL",9,1,1,0,0,1,-87.81729889,41.6969986
229,"PANAMA CITY BEACH FL",9,3,2,0,1,3,-85.80211639,30.1792717
229,"PANAMA CITY FL",9,9,1,3,5,9,-85.65970612,30.16412926
229,"PAPILLION NE",9,2,1,1,0,2,-96.04257202,41.15442276
229,"PARAGOULD AR",9,2,1,0,1,2,-90.5002594,36.05854034
229,"PARAMOUNT CA",9,1,0,0,1,1,-118.161644,33.88947678
229,"PARIS IL",9,29,8,2,19,29,-87.69623566,39.61117172
229,"PARIS KY",9,1,0,0,1,1,-84.25283051,38.21011353
229,"PARIS TN",9,1,0,0,1,1,-88.3266983,36.30187225
229,"PARIS TX",9,11,4,5,2,11,-95.55589294,33.66113663
229,"PARK CITY UT",9,35,13,8,14,35,-111.5018539,40.65143204
229,"PARKER CO",9,1,1,0,0,1,-104.7624359,39.51849365
229,"PARKERSBURG WV",9,10,1,4,5,10,-81.54850006,39.28261948
229,"PARKVILLE MO",9,1,0,0,1,1,-94.68252563,39.19501114
229,"PARLIER CA",9,1,0,0,1,1,-119.5286789,36.61136627
229,"PARMA OH",9,5,3,1,1,5,-81.72257996,41.40510178
229,"PASADENA CA",9,82,34,18,30,82,-118.1466675,34.14794922
229,"PASADENA TX",9,8,1,2,5,8,-95.20979309,29.69150162
229,"PASCAGOULA MS",9,2,0,1,1,2,-88.55257416,30.36789703
229,"PASCO WA",9,1,1,0,0,1,-119.1023636,46.2282753
229,"PATCHOGUE NY",9,1,0,0,1,1,-73.01426697,40.76568985
229,"PATERSON NJ",9,155,36,41,78,155,-74.17102051,40.91714478
229,"PATTEN ME",9,7,1,0,6,7,-68.45036316,45.99417496
229,"PAULSBORO NJ",9,1,1,0,0,1,-75.23970032,39.83067322
229,"PAVILION NY",9,2,0,0,2,2,-78.02204895,42.87609482
229,"PAYETTE ID",9,1,0,0,1,1,-116.9361572,44.07813263
229,"PAYNE OH",9,1,0,0,1,1,-84.72699738,41.07762909
229,"PAYSON UT",9,1,1,0,0,1,-111.7331848,40.04447937
229,"PEABODY MA",9,2,1,0,1,2,-70.92794037,42.52825928
229,"PEARLAND TX",9,7,2,1,4,7,-95.28644562,29.56411743
229,"PECULIAR MO",9,1,1,0,0,1,-94.4588623,38.71911621
229,"PELL CITY AL",9,1,0,0,1,1,-86.28610992,33.58621597
229,"PEMBROKE NC",9,2,1,0,1,2,-79.19446564,34.68062592
229,"PEMBROKE PINES FL",9,6,2,0,4,6,-80.22357941,26.00384903
229,"PENDER NE",9,1,1,0,0,1,-96.70800018,42.1140213
229,"PENDLETON IN",9,1,0,0,1,1,-85.74658203,39.99742126
229,"PENDLETON SC",9,12,2,5,5,12,-82.78354645,34.65194321
229,"PENN HILLS PA",9,1,0,1,0,1,-79.85767365,40.46170044
229,"PENSACOLA FL",9,50,17,12,21,50,-87.21669006,30.42154694
229,"PEORIA AZ",9,13,4,3,6,13,-112.2390747,33.58084106
229,"PEORIA IL",9,19,4,2,13,19,-89.59487152,40.70241928
229,"PERRIS CA",9,3,1,0,2,3,-117.2306519,33.78261948
229,"PERRYSBURG OH",9,12,4,3,5,12,-83.62700653,41.55728531
229,"PERRYVILLE MO",9,9,1,1,7,9,-89.86131287,37.72448349
229,"PERTH AMBOY NJ",9,26,7,4,15,26,-74.26480103,40.5068779
229,"PETALUMA CA",9,3,1,1,1,3,-122.6394272,38.23221207
229,"PETOSKEY MI",9,1,0,0,1,1,-84.95549774,45.37327576
229,"PHENIX CITY AL",9,2,1,0,1,2,-85.00059509,32.4714241
229,"PHILADELPHIA NY",9,1,1,0,0,1,-75.70793915,44.15469742
229,"PHILADELPHIA PA",9,1130,353,244,533,1130,-75.16322327,39.95243835
229,"PHILADELPHIA TN",9,2,0,1,1,2,-84.40354156,35.67960358
229,"PHOENIX AZ",9,375,83,88,204,375,-112.0752716,33.44825363
229,"PHOENIXVILLE PA",9,12,3,2,7,12,-75.51416779,40.13076401
229,"PICAYUNE MS",9,4,2,1,1,4,-89.67980194,30.52602005
229,"PICO RIVERA CA",9,2,1,0,1,2,-118.0985489,33.983284
229,"PIKEVILLE NC",9,2,1,0,1,2,-77.98130035,35.49745941
229,"PINE BLUFF AR",9,5,0,2,3,5,-92.00374603,34.22846222
229,"PINE CITY MN",9,1,0,0,1,1,-92.96896362,45.82616043
229,"PINEHURST NC",9,1,0,0,1,1,-79.46926117,35.19573975
229,"PINELLAS PARK FL",9,1,0,1,0,1,-82.69934845,27.84342194
229,"PINEVILLE LA",9,2,2,0,0,2,-92.43460083,31.32294083
229,"PISCATAWAY NJ",9,5,2,1,2,5,-74.3984375,40.49933243
229,"PISMO BEACH CA",9,15,5,2,8,15,-120.6432953,35.1427269
229,"PITTSBORO NC",9,2,0,0,2,2,-79.17662811,35.72052002
229,"PITTSBURG CA",9,8,3,0,5,8,-121.8871613,38.02787781
229,"PITTSBURG KS",9,2,0,0,2,2,-94.70526123,37.41111374
229,"PITTSBURGH PA",9,427,116,109,202,427,-79.99537659,40.44091415
229,"PITTSFIELD MA",9,6,1,1,4,6,-73.24451447,42.45004272
229,"PLACERVILLE CA",9,35,8,13,14,35,-120.8002701,38.72951508
229,"PLAINFIELD IL",9,5,1,2,2,5,-88.20417786,41.62700653
229,"PLAINFIELD NJ",9,1,0,0,1,1,-74.40673065,40.63404083
229,"PLANO IL",9,2,0,2,0,2,-88.5372467,41.66307449
229,"PLANO TX",9,72,16,22,34,72,-96.69931793,33.01993942
229,"PLANT CITY FL",9,1,1,0,0,1,-82.11231232,28.01914597
229,"PLANTATION FL",9,4,1,1,2,4,-80.23281097,26.12825966
229,"PLAQUEMINE LA",9,5,1,1,3,5,-91.23427582,30.28962708
229,"PLATTE CITY MO",9,1,0,0,1,1,-94.78305054,39.37047958
229,"PLATTSBURGH NY",9,1,0,0,1,1,-73.45239258,44.69951248
229,"PLEASANT HILL CA",9,1,0,0,1,1,-122.0632401,37.94770813
229,"PLEASANTVILLE NJ",9,2,1,0,1,2,-74.52319336,39.3899765
229,"PLUM PA",9,1,0,0,1,1,-79.78238678,40.48848724
229,"PLYMOUTH MA",9,14,2,7,5,14,-70.67458344,41.95769882
229,"PLYMOUTH MN",9,2,0,1,1,2,-93.45163727,45.02838898
229,"POCATELLO ID",9,7,4,1,2,7,-112.4475937,42.87098694
229,"POMONA CA",9,19,4,2,13,19,-117.7534485,34.05541611
229,"POMPANO BEACH FL",9,2,0,0,2,2,-80.12407684,26.23855591
229,"PONTIAC MI",9,6,1,2,3,6,-83.29104614,42.63900757
229,"PONTOON BEACH IL",9,1,0,0,1,1,-90.08075714,38.7317276
229,"PONTOTOC MS",9,1,0,1,0,1,-88.99865723,34.24829102
229,"POOLER GA",9,1,1,0,0,1,-81.24672699,32.11583328
229,"POPLAR BLUFF MO",9,9,5,2,2,9,-90.3928833,36.75717545
229,"PORT ANGELES WA",9,6,4,0,2,6,-123.4329224,48.11795044
229,"PORT ARTHUR TX",9,27,13,1,13,27,-93.93045807,29.90067863
229,"PORT CHESTER NY",9,1,0,1,0,1,-73.66493225,41.00179291
229,"PORT HURON MI",9,4,1,1,2,4,-82.42453766,42.97105026
229,"PORT ORANGE FL",9,5,2,2,1,5,-81.00856781,29.13491631
229,"PORT ORFORD OR",9,12,4,4,4,12,-124.4993668,42.74531555
229,"PORTAGE MI",9,1,1,0,0,1,-85.57974243,42.20133972
229,"PORTAGE WI",9,4,3,1,0,4,-89.46311188,43.53891754
229,"PORTER OK",9,2,0,0,2,2,-95.5231781,35.87133026
229,"PORTERVILLE CA",9,4,1,1,2,4,-119.0190811,36.06521988
229,"PORTLAND IN",9,1,0,0,1,1,-84.97788239,40.43445969
229,"PORTLAND ME",9,30,10,6,14,30,-70.25403595,43.6618576
229,"PORTLAND OR",9,1329,355,371,603,1329,-122.6786423,45.52309418
229,"PORTLAND TX",9,1,1,0,0,1,-97.32419586,27.87795258
229,"PORTSMOUTH NH",9,12,2,7,3,12,-70.76164246,43.07198334
229,"PORTSMOUTH VA",9,8,2,2,4,8,-76.29769135,36.83554077
229,"POTEAU OK",9,1,0,1,0,1,-94.623703,35.05377197
229,"POTSDAM NY",9,1,1,0,0,1,-74.98085785,44.66995239
229,"POTTSTOWN PA",9,1,1,0,0,1,-75.64894867,40.24571609
229,"POTTSVILLE PA",9,2,1,1,0,2,-76.19465637,40.68566513
229,"POUGHKEEPSIE NY",9,10,4,3,3,10,-73.92034149,41.70055771
229,"POULSBO WA",9,1,0,0,1,1,-122.648819,47.73558426
229,"POUND VA",9,1,1,0,0,1,-82.60127258,37.12379837
229,"PRAIRIE VIEW TX",9,1,1,0,0,1,-95.9883194,30.09370232
229,"PRAIRIE VILLAGE KS",9,5,1,2,2,5,-94.63400269,38.99189377
229,"PRESCOTT AZ",9,1,0,0,1,1,-112.4702301,34.54008102
229,"PRINCETON MN",9,1,0,0,1,1,-93.58203888,45.56974411
229,"PRINCETON NJ",9,26,9,6,11,26,-74.65805817,40.34872055
229,"PRINEVILLE OR",9,1,0,0,1,1,-120.8366928,44.29957581
229,"PROSPER TX",9,5,1,0,4,5,-96.80168915,33.23641205
229,"PROVIDENCE RI",9,120,30,23,67,120,-71.40118408,41.82990265
229,"PROVINCETOWN MA",9,210,62,41,107,210,-70.17770386,42.05849075
229,"PROVO UT",9,7,2,2,3,7,-111.6589813,40.23337936
229,"PUEBLO CO",9,51,14,16,21,51,-104.6108551,38.25450516
229,"PULLMAN WA",9,153,43,38,72,153,-117.180481,46.73068619
229,"PUNTA GORDA FL",9,1,0,1,0,1,-82.04517365,26.93050766
229,"PUNXSUTAWNEY PA",9,1,0,1,0,1,-78.97320557,40.94323349
229,"PURCELLVILLE VA",9,1,0,0,1,1,-77.71422577,39.13694763
229,"PUYALLUP WA",9,12,1,1,10,12,-122.2927628,47.19064331
229,"QUAPAW OK",9,3,1,0,2,3,-94.7911377,36.95119095
229,"QUEEN CREEK AZ",9,17,2,7,8,17,-111.6382294,33.25391769
229,"QUINCY IL",9,8,2,0,6,8,-91.41021729,39.9356575
229,"QUINCY MA",9,2,0,1,1,2,-71.00706482,42.24961472
229,"RACINE WI",9,15,7,4,4,15,-87.78296661,42.72628021
229,"RADFORD VA",9,2,0,1,1,2,-80.57588196,37.13208389
229,"RALEIGH NC",9,264,83,65,116,264,-78.63800049,35.77230835
229,"RAMSEY MN",9,2,1,0,1,2,-93.41651154,45.24803162
